transacao_id,data,ano_mes,canal,sku_id,categoria,quantidade,preco_unitario,receita_bruta,desconto_pct,valor_devolucao,devolvido,comissao_pct,comissao_valor,receita_liquida,tipo_compra
TXN-0013622,2024-11-21,2024-11,franquia,SKU-HAI-010,haircare,3,146.89,440.67,10.0,0.0,False,12.02,52.95,387.72,pontual
TXN-0013623,2024-11-08,2024-11,marketplace,SKU-MAQ-016,maquiagem,1,65.5,65.5,0.0,0.0,False,16.71,10.94,54.56,recorrente
TXN-0013624,2024-11-20,2024-11,ecommerce,SKU-HAI-001,haircare,1,147.27,147.27,0.0,0.0,False,3.19,4.71,142.56,pontual
TXN-0013625,2024-11-18,2024-11,ecommerce,SKU-PER-001,perfumes,2,343.5,687.0,10.0,0.0,False,3.47,23.84,663.16,pontual
TXN-0013626,2024-11-25,2024-11,ecommerce,SKU-HAI-002,haircare,1,75.66,75.66,0.0,0.0,False,4.59,3.47,72.19,pontual
TXN-0013627,2024-11-03,2024-11,marketplace,SKU-PER-013,perfumes,3,381.29,1143.87,0.0,0.0,False,16.1,184.14,959.73,pontual
TXN-0013628,2024-11-26,2024-11,ecommerce,SKU-HAI-002,haircare,1,71.88,71.88,5.0,0.0,False,4.05,2.91,68.97,pontual
TXN-0013629,2024-11-11,2024-11,loja_propria,SKU-MAQ-002,maquiagem,1,70.91,70.91,0.0,0.0,False,0.83,0.59,70.32,pontual
TXN-0013630,2024-11-11,2024-11,marketplace,SKU-SKI-016,skincare,5,239.23,1196.15,0.0,0.0,False,16.39,196.04,1000.11,pontual
TXN-0013631,2024-11-09,2024-11,ecommerce,SKU-SKI-004,skincare,1,120.55,120.55,0.0,0.0,False,3.67,4.43,116.12,recorrente
TXN-0013632,2024-11-15,2024-11,ecommerce,SKU-SKI-016,skincare,1,215.31,215.31,10.0,0.0,False,4.59,9.89,205.42,pontual
TXN-0013633,2024-11-21,2024-11,marketplace,SKU-HAI-001,haircare,4,147.27,589.08,0.0,0.0,False,17.32,102.03,487.05,pontual
TXN-0013634,2024-11-26,2024-11,ecommerce,SKU-MAQ-008,maquiagem,1,155.89,155.89,5.0,0.0,False,4.12,6.43,149.46,pontual
TXN-0013635,2024-11-13,2024-11,marketplace,SKU-PER-001,perfumes,4,381.67,1526.68,0.0,0.0,False,16.17,246.92,1279.76,pontual
TXN-0013636,2024-11-25,2024-11,marketplace,SKU-SKI-012,skincare,1,162.54,162.54,5.0,0.0,False,17.46,28.38,134.16,pontual
TXN-0013637,2024-11-20,2024-11,marketplace,SKU-SKI-005,skincare,2,214.06,428.12,10.0,0.0,False,16.29,69.72,358.4,pontual
TXN-0013638,2024-11-17,2024-11,ecommerce,SKU-HAI-010,haircare,1,163.21,163.21,0.0,0.0,False,3.28,5.36,157.85,pontual
TXN-0013639,2024-11-14,2024-11,ecommerce,SKU-HAI-001,haircare,1,139.91,139.91,5.0,0.0,False,3.58,5.01,134.9,pontual
TXN-0013640,2024-11-11,2024-11,ecommerce,SKU-SKI-008,skincare,3,132.54,397.62,10.0,0.0,False,3.85,15.31,382.31,recorrente
TXN-0013641,2024-11-02,2024-11,marketplace,SKU-PER-013,perfumes,3,381.29,1143.87,0.0,0.0,False,16.49,188.68,955.19,recorrente
TXN-0013642,2024-11-23,2024-11,ecommerce,SKU-PER-004,perfumes,1,381.38,381.38,0.0,0.0,False,3.44,13.1,368.28,pontual
TXN-0013643,2024-11-12,2024-11,ecommerce,SKU-MAQ-010,maquiagem,2,60.38,120.76,10.0,0.0,False,3.81,4.6,116.16,pontual
TXN-0013644,2024-11-11,2024-11,ecommerce,SKU-PER-013,perfumes,1,343.16,343.16,10.0,0.0,False,4.32,14.83,328.33,pontual
TXN-0013645,2024-11-04,2024-11,franquia,SKU-MAQ-002,maquiagem,2,70.91,141.82,0.0,0.0,False,12.17,17.25,124.57,pontual
TXN-0013646,2024-11-24,2024-11,franquia,SKU-HAI-001,haircare,2,147.27,294.54,0.0,0.0,False,11.78,34.7,259.84,recorrente
TXN-0013647,2024-11-07,2024-11,franquia,SKU-SKI-002,skincare,1,239.5,239.5,10.0,0.0,False,11.48,27.49,212.01,pontual
TXN-0013648,2024-11-25,2024-11,loja_propria,SKU-MAQ-015,maquiagem,3,62.11,186.33,15.0,0.0,False,0.86,1.6,184.73,pontual
TXN-0013649,2024-11-27,2024-11,ecommerce,SKU-PER-012,perfumes,5,378.24,1891.2,0.0,0.0,False,4.83,91.41,1799.79,recorrente
TXN-0013650,2024-11-18,2024-11,franquia,SKU-MAQ-007,maquiagem,1,167.53,167.53,0.0,0.0,False,12.15,20.36,147.17,pontual
TXN-0013651,2024-11-10,2024-11,marketplace,SKU-MAQ-001,maquiagem,2,135.0,270.0,0.0,0.0,False,16.73,45.18,224.82,pontual
TXN-0013652,2024-11-27,2024-11,ecommerce,SKU-HAI-010,haircare,1,163.21,163.21,0.0,0.0,False,3.49,5.7,157.51,pontual
TXN-0013653,2024-11-02,2024-11,ecommerce,SKU-SKI-013,skincare,3,206.51,619.53,0.0,0.0,False,4.44,27.53,592.0,pontual
TXN-0013654,2024-11-18,2024-11,loja_propria,SKU-HAI-009,haircare,2,205.88,411.76,0.0,0.0,False,-0.99,-4.08,415.84,pontual
TXN-0013655,2024-11-11,2024-11,franquia,SKU-SKI-015,skincare,1,235.96,235.96,0.0,0.0,False,12.56,29.62,206.34,recorrente
TXN-0013656,2024-11-06,2024-11,marketplace,SKU-HAI-002,haircare,5,75.66,378.3,0.0,0.0,False,17.06,64.54,313.76,pontual
TXN-0013657,2024-11-12,2024-11,marketplace,SKU-PER-005,perfumes,1,257.54,257.54,0.0,0.0,False,16.02,41.26,216.28,pontual
TXN-0013658,2024-11-15,2024-11,marketplace,SKU-SKI-003,skincare,1,141.7,141.7,0.0,0.0,False,16.8,23.81,117.89,recorrente
TXN-0013659,2024-11-18,2024-11,loja_propria,SKU-HAI-004,haircare,2,117.27,234.54,0.0,0.0,False,-0.43,-1.01,235.55,pontual
TXN-0013660,2024-11-10,2024-11,ecommerce,SKU-HAI-010,haircare,4,163.21,652.84,0.0,0.0,False,3.86,25.19,627.65,pontual
TXN-0013661,2024-11-09,2024-11,marketplace,SKU-SKI-008,skincare,1,132.54,132.54,10.0,0.0,False,16.06,21.28,111.26,pontual
TXN-0013662,2024-11-26,2024-11,franquia,SKU-SKI-006,skincare,2,89.96,179.92,20.0,0.0,False,11.07,19.91,160.01,pontual
TXN-0013663,2024-11-05,2024-11,ecommerce,SKU-PER-001,perfumes,1,381.67,381.67,0.0,0.0,False,4.57,17.45,364.22,pontual
TXN-0013664,2024-11-24,2024-11,franquia,SKU-HAI-005,haircare,1,202.69,202.69,0.0,0.0,False,11.83,23.98,178.71,recorrente
TXN-0013665,2024-11-07,2024-11,loja_propria,SKU-MAQ-002,maquiagem,2,70.91,141.82,0.0,0.0,False,0.54,0.77,141.05,recorrente
TXN-0013666,2024-11-02,2024-11,franquia,SKU-SKI-017,skincare,1,122.05,122.05,0.0,0.0,False,12.78,15.6,106.45,recorrente
TXN-0013667,2024-11-10,2024-11,loja_propria,SKU-SKI-008,skincare,1,147.27,147.27,0.0,0.0,False,-0.17,-0.25,147.52,pontual
TXN-0013668,2024-11-02,2024-11,marketplace,SKU-MAQ-013,maquiagem,3,151.48,454.44,0.0,0.0,False,17.34,78.81,375.63,pontual
TXN-0013669,2024-11-27,2024-11,ecommerce,SKU-HAI-002,haircare,2,64.31,128.62,15.0,0.0,False,3.47,4.47,124.15,pontual
TXN-0013670,2024-11-17,2024-11,loja_propria,SKU-MAQ-013,maquiagem,1,151.48,151.48,0.0,0.0,False,-0.18,-0.28,151.76,recorrente
TXN-0013671,2024-11-01,2024-11,ecommerce,SKU-SKI-007,skincare,2,287.81,575.62,0.0,0.0,False,4.29,24.67,550.95,pontual
TXN-0013672,2024-11-01,2024-11,franquia,SKU-PER-013,perfumes,2,381.29,762.58,0.0,0.0,False,12.76,97.32,665.26,recorrente
TXN-0013673,2024-11-25,2024-11,ecommerce,SKU-SKI-008,skincare,1,147.27,147.27,0.0,0.0,False,4.71,6.94,140.33,pontual
TXN-0013674,2024-11-15,2024-11,ecommerce,SKU-SKI-011,skincare,2,240.16,480.32,0.0,0.0,False,4.83,23.22,457.1,pontual
TXN-0013675,2024-11-16,2024-11,marketplace,SKU-SKI-013,skincare,1,206.51,206.51,0.0,0.0,False,16.33,33.72,172.79,pontual
TXN-0013676,2024-11-01,2024-11,marketplace,SKU-SKI-005,skincare,2,237.84,475.68,0.0,0.0,False,16.93,80.53,395.15,pontual
TXN-0013677,2024-11-16,2024-11,ecommerce,SKU-PER-003,perfumes,3,362.06,1086.18,0.0,0.0,False,3.61,39.22,1046.96,recorrente
TXN-0013678,2024-11-05,2024-11,marketplace,SKU-PER-001,perfumes,1,381.67,381.67,0.0,0.0,False,17.59,67.13,314.54,pontual
TXN-0013679,2024-11-24,2024-11,franquia,SKU-SKI-003,skincare,1,127.53,127.53,10.0,0.0,False,12.56,16.01,111.52,recorrente
TXN-0013680,2024-11-18,2024-11,franquia,SKU-SKI-002,skincare,1,266.11,266.11,0.0,0.0,False,11.48,30.55,235.56,recorrente
TXN-0013681,2024-11-13,2024-11,ecommerce,SKU-MAQ-011,maquiagem,1,49.73,49.73,20.0,0.0,False,3.82,1.9,47.83,pontual
TXN-0013682,2024-11-07,2024-11,marketplace,SKU-PER-009,perfumes,1,368.88,368.88,0.0,0.0,False,16.04,59.18,309.7,recorrente
TXN-0013683,2024-11-20,2024-11,ecommerce,SKU-SKI-009,skincare,1,147.66,147.66,15.0,0.0,False,4.96,7.33,140.33,pontual
TXN-0013684,2024-11-26,2024-11,marketplace,SKU-SKI-006,skincare,4,112.45,449.8,0.0,0.0,False,16.72,75.21,374.59,recorrente
TXN-0013685,2024-11-06,2024-11,loja_propria,SKU-SKI-016,skincare,3,239.23,717.69,0.0,0.0,False,0.19,1.4,716.29,recorrente
TXN-0013686,2024-11-03,2024-11,franquia,SKU-HAI-007,haircare,1,83.96,83.96,20.0,0.0,False,11.13,9.34,74.62,pontual
TXN-0013687,2024-11-22,2024-11,ecommerce,SKU-SKI-002,skincare,2,266.11,532.22,0.0,0.0,False,4.72,25.13,507.09,pontual
TXN-0013688,2024-11-14,2024-11,ecommerce,SKU-SKI-003,skincare,1,141.7,141.7,0.0,0.0,False,4.67,6.62,135.08,pontual
TXN-0013689,2024-11-22,2024-11,ecommerce,SKU-PER-001,perfumes,1,343.5,343.5,10.0,0.0,False,4.17,14.32,329.18,recorrente
TXN-0013690,2024-11-25,2024-11,marketplace,SKU-SKI-001,skincare,1,188.9,188.9,0.0,0.0,False,16.83,31.78,157.12,pontual
TXN-0013691,2024-11-17,2024-11,ecommerce,SKU-PER-012,perfumes,1,378.24,378.24,0.0,0.0,False,3.17,11.98,366.26,pontual
TXN-0013692,2024-11-16,2024-11,marketplace,SKU-PER-005,perfumes,4,257.54,1030.16,0.0,0.0,False,17.81,183.46,846.7,pontual
TXN-0013693,2024-11-03,2024-11,marketplace,SKU-SKI-014,skincare,1,120.9,120.9,20.0,0.0,False,16.96,20.5,100.4,pontual
TXN-0013694,2024-11-04,2024-11,ecommerce,SKU-MAQ-001,maquiagem,1,135.0,135.0,0.0,0.0,False,3.18,4.29,130.71,pontual
TXN-0013695,2024-11-01,2024-11,ecommerce,SKU-MAQ-015,maquiagem,1,73.07,73.07,0.0,0.0,False,4.36,3.19,69.88,pontual
TXN-0013696,2024-11-03,2024-11,ecommerce,SKU-PER-007,perfumes,3,249.27,747.81,0.0,0.0,False,3.07,22.94,724.87,pontual
TXN-0013697,2024-11-26,2024-11,ecommerce,SKU-SKI-006,skincare,3,89.96,269.88,20.0,0.0,False,3.35,9.05,260.83,pontual
TXN-0013698,2024-11-06,2024-11,ecommerce,SKU-SKI-018,skincare,1,316.58,316.58,0.0,0.0,False,3.23,10.22,306.36,recorrente
TXN-0013699,2024-11-27,2024-11,marketplace,SKU-SKI-004,skincare,2,102.47,204.94,15.0,0.0,False,16.6,34.02,170.92,pontual
TXN-0013700,2024-11-20,2024-11,franquia,SKU-MAQ-006,maquiagem,4,119.32,477.28,0.0,389.42,True,11.34,54.11,33.75,recorrente
TXN-0013701,2024-11-08,2024-11,ecommerce,SKU-SKI-001,skincare,5,188.9,944.5,0.0,0.0,False,3.13,29.57,914.93,pontual
TXN-0013702,2024-11-23,2024-11,franquia,SKU-PER-003,perfumes,1,325.85,325.85,10.0,319.19,True,11.95,38.95,-32.29,pontual
TXN-0013703,2024-11-26,2024-11,marketplace,SKU-HAI-003,haircare,5,72.7,363.5,5.0,0.0,False,16.7,60.7,302.8,pontual
TXN-0013704,2024-11-13,2024-11,ecommerce,SKU-SKI-017,skincare,1,122.05,122.05,0.0,0.0,False,3.03,3.7,118.35,pontual
TXN-0013705,2024-11-06,2024-11,ecommerce,SKU-PER-007,perfumes,1,249.27,249.27,0.0,0.0,False,4.98,12.42,236.85,pontual
TXN-0013706,2024-11-15,2024-11,marketplace,SKU-SKI-019,skincare,1,173.8,173.8,0.0,0.0,False,17.53,30.47,143.33,recorrente
TXN-0013707,2024-11-26,2024-11,loja_propria,SKU-SKI-003,skincare,1,141.7,141.7,0.0,0.0,False,0.84,1.2,140.5,recorrente
TXN-0013708,2024-11-26,2024-11,franquia,SKU-SKI-014,skincare,1,151.13,151.13,0.0,0.0,False,11.06,16.72,134.41,pontual
TXN-0013709,2024-11-01,2024-11,franquia,SKU-HAI-009,haircare,2,205.88,411.76,0.0,0.0,False,11.76,48.42,363.34,pontual
TXN-0013710,2024-11-26,2024-11,ecommerce,SKU-SKI-013,skincare,1,185.86,185.86,10.0,0.0,False,3.71,6.9,178.96,recorrente
TXN-0013711,2024-11-05,2024-11,ecommerce,SKU-MAQ-016,maquiagem,2,65.5,131.0,0.0,0.0,False,4.45,5.82,125.18,recorrente
TXN-0013712,2024-11-24,2024-11,marketplace,SKU-MAQ-016,maquiagem,1,65.5,65.5,0.0,0.0,False,17.87,11.71,53.79,pontual
TXN-0013713,2024-11-10,2024-11,franquia,SKU-SKI-010,skincare,1,201.3,201.3,0.0,0.0,False,11.64,23.44,177.86,pontual
TXN-0013714,2024-11-14,2024-11,marketplace,SKU-SKI-018,skincare,1,284.92,284.92,10.0,0.0,False,17.56,50.03,234.89,pontual
TXN-0013715,2024-11-08,2024-11,marketplace,SKU-MAQ-003,maquiagem,1,60.92,60.92,0.0,0.0,False,17.39,10.6,50.32,recorrente
TXN-0013716,2024-11-27,2024-11,ecommerce,SKU-PER-006,perfumes,1,408.93,408.93,0.0,0.0,False,3.18,12.99,395.94,pontual
TXN-0013717,2024-11-17,2024-11,loja_propria,SKU-PER-013,perfumes,2,381.29,762.58,0.0,0.0,False,0.47,3.6,758.98,pontual
TXN-0013718,2024-12-16,2024-12,franquia,SKU-SKI-010,skincare,2,201.3,402.6,0.0,329.98,True,12.45,50.12,22.5,pontual
TXN-0013719,2024-12-08,2024-12,marketplace,SKU-MAQ-007,maquiagem,1,150.78,150.78,10.0,0.0,False,17.38,26.21,124.57,pontual
TXN-0013720,2024-12-16,2024-12,marketplace,SKU-SKI-016,skincare,3,203.35,610.05,15.0,0.0,False,17.75,108.3,501.75,pontual
TXN-0013721,2024-12-27,2024-12,ecommerce,SKU-MAQ-001,maquiagem,1,135.0,135.0,0.0,0.0,False,4.9,6.62,128.38,recorrente
TXN-0013722,2024-12-05,2024-12,ecommerce,SKU-HAI-009,haircare,2,195.59,391.18,5.0,0.0,False,4.53,17.74,373.44,pontual
TXN-0013723,2024-12-03,2024-12,loja_propria,SKU-MAQ-001,maquiagem,2,108.0,216.0,20.0,0.0,False,-0.27,-0.59,216.59,pontual
TXN-0013724,2024-12-13,2024-12,ecommerce,SKU-MAQ-005,maquiagem,2,83.29,166.58,10.0,0.0,False,4.52,7.53,159.05,pontual
TXN-0013725,2024-12-23,2024-12,marketplace,SKU-PER-007,perfumes,1,224.34,224.34,10.0,0.0,False,17.16,38.5,185.84,pontual
TXN-0013726,2024-12-08,2024-12,franquia,SKU-PER-004,perfumes,4,381.38,1525.52,0.0,0.0,False,11.25,171.61,1353.91,recorrente
TXN-0013727,2024-12-06,2024-12,franquia,SKU-PER-012,perfumes,1,359.33,359.33,5.0,0.0,False,11.68,41.96,317.37,pontual
TXN-0013728,2024-12-03,2024-12,marketplace,SKU-SKI-013,skincare,1,206.51,206.51,0.0,0.0,False,17.16,35.45,171.06,recorrente
TXN-0013729,2024-12-16,2024-12,ecommerce,SKU-PER-004,perfumes,2,362.31,724.62,5.0,0.0,False,3.88,28.09,696.53,pontual
TXN-0013730,2024-12-15,2024-12,ecommerce,SKU-SKI-018,skincare,1,316.58,316.58,0.0,0.0,False,4.73,14.99,301.59,pontual
TXN-0013731,2024-12-24,2024-12,franquia,SKU-SKI-011,skincare,1,240.16,240.16,0.0,0.0,False,11.36,27.29,212.87,pontual
TXN-0013732,2024-12-23,2024-12,marketplace,SKU-PER-004,perfumes,1,381.38,381.38,0.0,0.0,False,16.56,63.15,318.23,pontual
TXN-0013733,2024-12-04,2024-12,marketplace,SKU-MAQ-009,maquiagem,1,125.16,125.16,0.0,0.0,False,16.02,20.06,105.1,pontual
TXN-0013734,2024-12-25,2024-12,ecommerce,SKU-MAQ-005,maquiagem,1,87.91,87.91,5.0,0.0,False,4.01,3.52,84.39,recorrente
TXN-0013735,2024-12-20,2024-12,franquia,SKU-MAQ-011,maquiagem,1,62.16,62.16,0.0,0.0,False,12.98,8.07,54.09,recorrente
TXN-0013736,2024-12-14,2024-12,loja_propria,SKU-MAQ-011,maquiagem,1,59.05,59.05,5.0,0.0,False,-0.61,-0.36,59.41,pontual
TXN-0013737,2024-12-17,2024-12,ecommerce,SKU-SKI-007,skincare,1,287.81,287.81,0.0,0.0,False,4.08,11.74,276.07,pontual
TXN-0013738,2024-12-11,2024-12,ecommerce,SKU-MAQ-016,maquiagem,3,65.5,196.5,0.0,0.0,False,4.14,8.13,188.37,pontual
TXN-0013739,2024-12-07,2024-12,ecommerce,SKU-SKI-003,skincare,2,127.53,255.06,10.0,0.0,False,4.43,11.3,243.76,pontual
TXN-0013740,2024-12-06,2024-12,marketplace,SKU-SKI-001,skincare,5,179.46,897.3,5.0,0.0,False,16.82,150.91,746.39,pontual
TXN-0013741,2024-12-27,2024-12,ecommerce,SKU-HAI-003,haircare,2,68.88,137.76,10.0,0.0,False,4.24,5.84,131.92,recorrente
TXN-0013742,2024-12-01,2024-12,loja_propria,SKU-PER-001,perfumes,5,381.67,1908.35,0.0,0.0,False,-0.18,-3.42,1911.77,pontual
TXN-0013743,2024-12-23,2024-12,ecommerce,SKU-MAQ-006,maquiagem,4,107.39,429.56,10.0,0.0,False,3.13,13.42,416.14,recorrente
TXN-0013744,2024-12-17,2024-12,ecommerce,SKU-HAI-007,haircare,1,104.95,104.95,0.0,0.0,False,4.53,4.76,100.19,pontual
TXN-0013745,2024-12-09,2024-12,ecommerce,SKU-PER-003,perfumes,2,362.06,724.12,0.0,0.0,False,3.77,27.31,696.81,pontual
TXN-0013746,2024-12-05,2024-12,franquia,SKU-SKI-001,skincare,1,188.9,188.9,0.0,0.0,False,12.9,24.38,164.52,recorrente
TXN-0013747,2024-12-24,2024-12,marketplace,SKU-SKI-007,skincare,1,259.03,259.03,10.0,0.0,False,16.08,41.66,217.37,pontual
TXN-0013748,2024-12-10,2024-12,franquia,SKU-MAQ-002,maquiagem,1,70.91,70.91,0.0,0.0,False,11.01,7.81,63.1,pontual
TXN-0013749,2024-12-05,2024-12,marketplace,SKU-SKI-013,skincare,1,196.18,196.18,5.0,0.0,False,17.86,35.03,161.15,recorrente
TXN-0013750,2024-12-27,2024-12,marketplace,SKU-PER-011,perfumes,1,158.0,158.0,15.0,150.28,True,16.11,25.46,-17.74,pontual
TXN-0013751,2024-12-01,2024-12,franquia,SKU-MAQ-003,maquiagem,1,51.78,51.78,15.0,0.0,False,11.07,5.73,46.05,pontual
TXN-0013752,2024-12-13,2024-12,ecommerce,SKU-SKI-006,skincare,2,112.45,224.9,0.0,0.0,False,3.2,7.2,217.7,pontual
TXN-0013753,2024-12-18,2024-12,marketplace,SKU-SKI-007,skincare,2,287.81,575.62,0.0,0.0,False,16.8,96.72,478.9,pontual
TXN-0013754,2024-12-23,2024-12,ecommerce,SKU-HAI-003,haircare,3,76.53,229.59,0.0,0.0,False,4.22,9.7,219.89,pontual
TXN-0013755,2024-12-10,2024-12,franquia,SKU-MAQ-008,maquiagem,2,155.89,311.78,5.0,0.0,False,12.32,38.42,273.36,recorrente
TXN-0013756,2024-12-28,2024-12,loja_propria,SKU-PER-009,perfumes,1,368.88,368.88,0.0,0.0,False,0.58,2.13,366.75,recorrente
TXN-0013757,2024-12-14,2024-12,ecommerce,SKU-SKI-006,skincare,2,101.2,202.4,10.0,0.0,False,3.39,6.87,195.53,pontual
TXN-0013758,2024-12-20,2024-12,loja_propria,SKU-MAQ-001,maquiagem,2,135.0,270.0,0.0,0.0,False,-0.07,-0.19,270.19,pontual
TXN-0013759,2024-12-09,2024-12,ecommerce,SKU-SKI-013,skincare,3,206.51,619.53,0.0,0.0,False,4.22,26.17,593.36,pontual
TXN-0013760,2024-12-18,2024-12,ecommerce,SKU-MAQ-010,maquiagem,5,60.38,301.9,10.0,0.0,False,3.94,11.91,289.99,recorrente
TXN-0013761,2024-12-02,2024-12,ecommerce,SKU-PER-001,perfumes,1,381.67,381.67,0.0,0.0,False,4.5,17.18,364.49,pontual
TXN-0013762,2024-12-21,2024-12,ecommerce,SKU-HAI-010,haircare,4,163.21,652.84,0.0,0.0,False,3.47,22.68,630.16,pontual
TXN-0013763,2024-12-22,2024-12,ecommerce,SKU-PER-010,perfumes,4,416.16,1664.64,0.0,0.0,False,4.11,68.37,1596.27,pontual
TXN-0013764,2024-12-19,2024-12,ecommerce,SKU-SKI-002,skincare,1,252.8,252.8,5.0,0.0,False,3.49,8.83,243.97,pontual
TXN-0013765,2024-12-16,2024-12,marketplace,SKU-PER-008,perfumes,1,206.8,206.8,15.0,0.0,False,17.18,35.54,171.26,recorrente
TXN-0013766,2024-12-16,2024-12,loja_propria,SKU-PER-013,perfumes,1,381.29,381.29,0.0,0.0,False,0.18,0.7,380.59,recorrente
TXN-0013767,2024-12-16,2024-12,ecommerce,SKU-SKI-005,skincare,3,237.84,713.52,0.0,0.0,False,4.58,32.7,680.82,pontual
TXN-0013768,2024-12-08,2024-12,marketplace,SKU-PER-008,perfumes,3,243.29,729.87,0.0,0.0,False,17.87,130.44,599.43,recorrente
TXN-0013769,2024-12-14,2024-12,ecommerce,SKU-SKI-003,skincare,1,134.61,134.61,5.0,0.0,False,3.2,4.3,130.31,pontual
TXN-0013770,2024-12-11,2024-12,franquia,SKU-PER-008,perfumes,2,243.29,486.58,0.0,0.0,False,11.06,53.83,432.75,pontual
TXN-0013771,2024-12-15,2024-12,marketplace,SKU-SKI-017,skincare,1,122.05,122.05,0.0,0.0,False,17.8,21.73,100.32,recorrente
TXN-0013772,2024-12-06,2024-12,ecommerce,SKU-SKI-016,skincare,4,239.23,956.92,0.0,0.0,False,3.29,31.5,925.42,recorrente
TXN-0013773,2024-12-27,2024-12,ecommerce,SKU-PER-006,perfumes,1,388.48,388.48,5.0,0.0,False,3.16,12.26,376.22,pontual
TXN-0013774,2024-12-10,2024-12,ecommerce,SKU-SKI-012,skincare,1,171.1,171.1,0.0,0.0,False,3.0,5.14,165.96,pontual
TXN-0013775,2024-12-22,2024-12,ecommerce,SKU-PER-001,perfumes,1,381.67,381.67,0.0,0.0,False,4.35,16.61,365.06,pontual
TXN-0013776,2024-12-25,2024-12,ecommerce,SKU-MAQ-011,maquiagem,3,62.16,186.48,0.0,0.0,False,4.38,8.17,178.31,recorrente
TXN-0013777,2024-12-23,2024-12,franquia,SKU-PER-004,perfumes,1,362.31,362.31,5.0,0.0,False,11.99,43.45,318.86,pontual
TXN-0013778,2024-12-27,2024-12,franquia,SKU-SKI-009,skincare,1,156.35,156.35,10.0,0.0,False,11.2,17.51,138.84,recorrente
TXN-0013779,2024-12-02,2024-12,ecommerce,SKU-SKI-019,skincare,1,173.8,173.8,0.0,0.0,False,3.55,6.17,167.63,pontual
TXN-0013780,2024-12-12,2024-12,ecommerce,SKU-HAI-005,haircare,3,192.56,577.68,5.0,0.0,False,3.13,18.06,559.62,recorrente
TXN-0013781,2024-12-23,2024-12,ecommerce,SKU-HAI-003,haircare,1,76.53,76.53,0.0,0.0,False,4.42,3.38,73.15,pontual
TXN-0013782,2024-12-02,2024-12,marketplace,SKU-SKI-013,skincare,1,196.18,196.18,5.0,0.0,False,16.83,33.02,163.16,pontual
TXN-0013783,2024-12-14,2024-12,franquia,SKU-MAQ-007,maquiagem,1,150.78,150.78,10.0,0.0,False,11.27,17.0,133.78,pontual
TXN-0013784,2024-12-28,2024-12,loja_propria,SKU-SKI-005,skincare,2,237.84,475.68,0.0,0.0,False,0.89,4.23,471.45,pontual
TXN-0013785,2024-12-11,2024-12,ecommerce,SKU-PER-004,perfumes,1,362.31,362.31,5.0,0.0,False,4.45,16.11,346.2,recorrente
TXN-0013786,2024-12-24,2024-12,franquia,SKU-SKI-008,skincare,2,147.27,294.54,0.0,0.0,False,11.39,33.54,261.0,pontual
TXN-0013787,2024-12-13,2024-12,franquia,SKU-PER-005,perfumes,1,244.66,244.66,5.0,0.0,False,11.99,29.33,215.33,recorrente
TXN-0013788,2024-12-25,2024-12,ecommerce,SKU-SKI-017,skincare,2,122.05,244.1,0.0,0.0,False,4.31,10.52,233.58,recorrente
TXN-0013789,2024-12-09,2024-12,ecommerce,SKU-SKI-019,skincare,2,165.11,330.22,5.0,0.0,False,4.45,14.68,315.54,pontual
TXN-0013790,2024-12-02,2024-12,ecommerce,SKU-MAQ-013,maquiagem,1,151.48,151.48,0.0,0.0,False,3.32,5.02,146.46,pontual
TXN-0013791,2024-12-25,2024-12,ecommerce,SKU-MAQ-002,maquiagem,5,70.91,354.55,0.0,0.0,False,3.48,12.33,342.22,pontual
TXN-0013792,2024-12-21,2024-12,loja_propria,SKU-HAI-008,haircare,4,108.03,432.12,5.0,0.0,False,-0.2,-0.88,433.0,pontual
TXN-0013793,2024-12-28,2024-12,franquia,SKU-HAI-005,haircare,1,202.69,202.69,0.0,0.0,False,12.94,26.22,176.47,pontual
TXN-0013794,2024-12-02,2024-12,franquia,SKU-SKI-019,skincare,1,165.11,165.11,5.0,0.0,False,12.27,20.26,144.85,recorrente
TXN-0013795,2024-12-07,2024-12,marketplace,SKU-SKI-005,skincare,3,237.84,713.52,0.0,0.0,False,17.9,127.73,585.79,pontual
TXN-0013796,2024-12-18,2024-12,marketplace,SKU-SKI-006,skincare,1,112.45,112.45,0.0,0.0,False,17.6,19.79,92.66,recorrente
TXN-0013797,2024-12-14,2024-12,ecommerce,SKU-HAI-001,haircare,1,147.27,147.27,0.0,0.0,False,4.82,7.1,140.17,pontual
TXN-0013798,2024-12-26,2024-12,marketplace,SKU-MAQ-007,maquiagem,3,167.53,502.59,0.0,0.0,False,16.4,82.45,420.14,pontual
TXN-0013799,2024-12-11,2024-12,ecommerce,SKU-MAQ-014,maquiagem,2,89.03,178.06,0.0,0.0,False,3.59,6.4,171.66,recorrente
TXN-0013800,2024-12-09,2024-12,franquia,SKU-SKI-018,skincare,2,300.75,601.5,5.0,0.0,False,12.12,72.92,528.58,pontual
TXN-0013801,2024-12-05,2024-12,marketplace,SKU-SKI-002,skincare,5,226.19,1130.95,15.0,1044.9,True,17.71,200.26,-114.21,pontual
TXN-0013802,2024-12-02,2024-12,loja_propria,SKU-PER-003,perfumes,1,343.96,343.96,5.0,0.0,False,-0.34,-1.15,345.11,pontual
