cliente_id,canal_aquisicao,categoria_preferida,data_primeira_compra,data_ultima_compra,frequencia_compras_ano,ticket_medio,ltv_estimado,is_recorrente,status,uf,genero,faixa_etaria
CLI-001641,ecommerce,perfumes,2024-06-22,2024-09-15,4,252.83,2040.91,True,em_risco,PR,F,35-44
CLI-001642,marketplace,haircare,2023-10-18,2024-05-27,4,141.56,921.93,True,ativo,MG,F,45-54
CLI-001643,loja_propria,skincare,2024-04-22,2024-12-14,1,374.07,646.34,False,ativo,SP,F,25-34
CLI-001644,ecommerce,skincare,2024-10-10,2024-12-31,4,146.3,1440.54,True,inativo,PE,F,25-34
CLI-001645,franquia,maquiagem,2023-11-28,2024-04-20,3,90.35,762.34,True,ativo,SP,F,18-24
CLI-001646,franquia,maquiagem,2024-02-18,2024-11-11,3,147.12,818.64,True,em_risco,MG,F,35-44
CLI-001647,ecommerce,maquiagem,2024-07-01,2024-12-18,3,125.97,864.37,True,ativo,SP,F,35-44
CLI-001648,loja_propria,skincare,2024-03-24,2024-12-31,3,375.21,2984.73,True,ativo,PR,M,25-34
CLI-001649,ecommerce,haircare,2023-05-15,2023-10-25,2,244.24,1167.62,False,inativo,GO,F,35-44
CLI-001650,ecommerce,skincare,2024-07-14,2024-09-08,1,373.45,839.52,False,ativo,GO,F,18-24
CLI-001651,marketplace,perfumes,2024-09-25,2024-11-09,1,547.02,1287.06,False,ativo,SP,F,25-34
CLI-001652,marketplace,maquiagem,2023-11-07,2024-10-06,4,204.36,1738.59,True,em_risco,PR,F,55+
CLI-001653,ecommerce,skincare,2024-09-27,2024-12-31,12,333.16,6306.98,True,ativo,RJ,F,35-44
CLI-001654,ecommerce,skincare,2023-08-21,2023-12-29,2,305.1,1315.66,False,ativo,RJ,M,45-54
CLI-001655,ecommerce,haircare,2024-05-27,2024-06-23,3,133.46,1010.89,True,ativo,SP,F,18-24
CLI-001656,loja_propria,perfumes,2024-05-13,2024-12-31,4,334.54,2818.74,True,ativo,SP,F,18-24
CLI-001657,loja_propria,haircare,2023-08-27,2023-10-08,2,96.61,547.82,False,ativo,RS,F,25-34
CLI-001658,ecommerce,maquiagem,2024-01-09,2024-04-04,1,143.68,240.4,False,em_risco,SP,M,18-24
CLI-001659,marketplace,perfumes,2024-05-24,2024-12-31,1,407.54,665.59,False,ativo,MG,F,45-54
CLI-001660,ecommerce,skincare,2023-04-10,2023-05-27,6,186.07,2575.24,True,ativo,SP,F,18-24
CLI-001661,franquia,skincare,2023-09-24,2024-04-12,1,217.47,552.22,False,em_risco,RJ,M,35-44
CLI-001662,marketplace,maquiagem,2024-07-16,2024-12-31,4,196.37,1946.87,True,inativo,PE,M,35-44
CLI-001663,franquia,haircare,2024-06-07,2024-07-20,2,111.21,464.22,False,inativo,SP,F,35-44
CLI-001664,marketplace,maquiagem,2024-06-04,2024-12-31,3,182.29,923.31,True,ativo,SP,M,55+
CLI-001665,marketplace,perfumes,2023-01-04,2023-12-02,1,432.69,1040.8,False,ativo,DF,F,18-24
CLI-001666,marketplace,maquiagem,2024-04-06,2024-09-05,1,80.29,173.4,False,em_risco,SP,F,55+
CLI-001667,loja_propria,perfumes,2023-05-26,2023-07-09,2,256.24,919.95,False,inativo,PE,F,25-34
CLI-001668,franquia,skincare,2023-01-10,2023-07-09,2,140.79,700.05,False,ativo,PR,F,35-44
CLI-001669,marketplace,skincare,2024-03-07,2024-08-09,2,175.05,959.42,False,inativo,SP,M,25-34
CLI-001670,franquia,skincare,2024-08-13,2024-11-16,2,241.67,891.5,False,inativo,SP,F,18-24
CLI-001671,marketplace,maquiagem,2023-12-23,2024-09-20,2,70.03,375.71,False,inativo,SC,F,35-44
CLI-001672,marketplace,skincare,2024-05-04,2024-12-31,6,201.43,2797.34,True,ativo,RJ,F,25-34
CLI-001673,loja_propria,skincare,2023-08-15,2023-11-19,2,350.73,1329.29,False,ativo,RJ,F,35-44
CLI-001674,franquia,skincare,2023-08-13,2023-08-25,4,150.03,1683.05,True,ativo,RJ,F,35-44
CLI-001675,ecommerce,perfumes,2023-12-23,2024-08-29,1,486.96,1041.05,False,inativo,SP,F,35-44
CLI-001676,marketplace,maquiagem,2023-01-21,2024-02-14,2,180.83,1034.08,False,inativo,PR,F,25-34
CLI-001677,marketplace,skincare,2024-02-23,2024-07-22,4,186.12,1213.17,True,ativo,SP,F,35-44
CLI-001678,ecommerce,perfumes,2023-03-13,2023-09-01,3,379.26,1735.92,True,inativo,RJ,M,35-44
CLI-001679,franquia,skincare,2023-12-03,2024-07-30,2,255.27,1046.5,False,inativo,MG,F,35-44
CLI-001680,ecommerce,maquiagem,2024-05-27,2024-12-31,6,150.17,1680.35,True,ativo,SP,F,45-54
CLI-001681,ecommerce,haircare,2023-09-04,2024-09-30,6,84.9,1528.08,True,ativo,RJ,M,25-34
CLI-001682,marketplace,maquiagem,2024-04-08,2024-05-09,1,77.6,226.51,False,ativo,RS,M,45-54
CLI-001683,ecommerce,perfumes,2024-07-24,2024-12-31,4,289.37,2629.07,True,inativo,RJ,F,25-34
CLI-001684,marketplace,perfumes,2024-03-10,2024-08-13,1,441.81,1195.94,False,em_risco,SP,F,45-54
CLI-001685,marketplace,perfumes,2023-02-07,2023-07-21,4,145.95,1256.45,True,ativo,SP,M,18-24
CLI-001686,franquia,perfumes,2024-03-04,2024-03-24,6,327.96,4751.25,True,ativo,MG,F,25-34
CLI-001687,ecommerce,skincare,2023-03-23,2024-04-16,1,215.5,572.96,False,ativo,MG,F,18-24
CLI-001688,loja_propria,perfumes,2023-03-21,2023-04-21,4,531.62,4761.12,True,ativo,SP,F,35-44
CLI-001689,ecommerce,skincare,2024-08-20,2024-12-31,6,168.86,2526.56,True,inativo,SP,M,45-54
CLI-001690,ecommerce,perfumes,2023-06-01,2023-12-23,6,549.47,6086.98,True,inativo,SP,F,25-34
CLI-001691,marketplace,perfumes,2023-10-10,2024-01-13,2,251.26,1226.42,False,em_risco,SP,NI,25-34
CLI-001692,marketplace,skincare,2023-06-30,2023-12-06,4,312.6,1970.54,True,ativo,RJ,F,35-44
CLI-001693,ecommerce,maquiagem,2023-10-03,2024-10-15,12,126.22,2701.12,True,inativo,SP,F,35-44
CLI-001694,franquia,perfumes,2024-03-27,2024-11-27,6,217.09,2368.22,True,ativo,PR,F,45-54
CLI-001695,loja_propria,perfumes,2023-06-14,2024-02-29,2,272.07,1607.72,False,ativo,SP,F,25-34
CLI-001696,franquia,perfumes,2023-06-27,2023-10-23,2,381.17,1487.36,False,ativo,SP,M,45-54
CLI-001697,marketplace,haircare,2023-11-11,2024-11-24,2,119.65,713.01,False,ativo,PR,M,35-44
CLI-001698,ecommerce,perfumes,2024-03-19,2024-11-20,1,359.63,879.85,False,em_risco,RS,F,35-44
CLI-001699,ecommerce,haircare,2023-04-03,2024-02-15,3,146.8,660.95,True,em_risco,RJ,M,25-34
CLI-001700,marketplace,skincare,2024-09-03,2024-12-16,1,187.6,505.64,False,inativo,RJ,F,25-34
CLI-001701,ecommerce,haircare,2023-12-25,2024-04-10,4,103.37,1175.97,True,em_risco,PE,M,35-44
CLI-001702,ecommerce,perfumes,2024-08-12,2024-12-20,2,157.27,901.09,False,ativo,SP,F,45-54
CLI-001703,loja_propria,perfumes,2024-07-13,2024-12-31,2,187.81,954.74,False,ativo,RJ,M,35-44
CLI-001704,marketplace,skincare,2024-09-12,2024-12-31,1,161.82,244.94,False,inativo,SP,M,25-34
CLI-001705,franquia,perfumes,2024-04-27,2024-11-01,3,462.08,3374.5,True,ativo,SP,F,35-44
CLI-001706,loja_propria,haircare,2024-06-26,2024-12-31,3,178.73,869.74,True,ativo,SP,F,25-34
CLI-001707,marketplace,maquiagem,2024-02-13,2024-12-31,3,112.49,609.22,True,inativo,MG,F,55+
CLI-001708,franquia,haircare,2024-02-25,2024-05-18,3,102.7,568.49,True,ativo,SP,F,55+
CLI-001709,ecommerce,perfumes,2023-12-05,2024-04-06,6,385.18,6669.72,True,inativo,GO,F,25-34
CLI-001710,marketplace,skincare,2023-05-13,2024-06-03,2,97.07,513.23,False,ativo,SP,M,18-24
CLI-001711,ecommerce,maquiagem,2024-02-11,2024-09-29,6,114.15,1333.65,True,inativo,BA,F,18-24
CLI-001712,ecommerce,skincare,2023-02-14,2023-03-22,2,203.46,926.14,False,em_risco,BA,M,25-34
CLI-001713,marketplace,maquiagem,2024-01-08,2024-09-07,6,155.0,2737.79,True,ativo,MG,F,35-44
CLI-001714,franquia,maquiagem,2024-03-05,2024-09-05,1,79.46,186.08,False,ativo,BA,F,18-24
CLI-001715,franquia,perfumes,2023-03-03,2023-12-22,1,136.19,401.89,False,ativo,SP,M,18-24
CLI-001716,loja_propria,perfumes,2024-02-21,2024-05-04,1,428.14,1181.87,False,ativo,RJ,F,18-24
CLI-001717,ecommerce,skincare,2024-04-06,2024-08-23,1,173.45,429.56,False,ativo,RS,M,35-44
CLI-001718,loja_propria,perfumes,2024-04-02,2024-11-22,1,306.72,680.02,False,ativo,SP,F,18-24
CLI-001719,ecommerce,skincare,2024-06-27,2024-12-14,3,119.76,638.62,True,em_risco,SP,F,18-24
CLI-001720,franquia,maquiagem,2024-08-16,2024-12-31,2,134.16,458.22,False,inativo,SP,M,35-44
CLI-001721,ecommerce,skincare,2023-12-08,2023-12-29,2,145.45,735.21,False,em_risco,MG,F,35-44
CLI-001722,franquia,skincare,2023-12-30,2024-07-30,3,244.71,2009.95,True,em_risco,PR,F,35-44
CLI-001723,ecommerce,maquiagem,2024-07-18,2024-12-05,2,121.48,393.72,False,ativo,SP,F,18-24
CLI-001724,ecommerce,skincare,2023-05-07,2023-10-15,3,114.64,859.72,True,ativo,PR,F,45-54
CLI-001725,ecommerce,haircare,2024-07-15,2024-12-31,3,127.85,886.26,True,inativo,MG,M,25-34
CLI-001726,franquia,skincare,2024-09-22,2024-11-10,2,272.04,1123.88,False,ativo,PR,F,45-54
CLI-001727,ecommerce,maquiagem,2023-01-24,2023-08-03,1,99.51,278.7,False,ativo,SP,F,25-34
CLI-001728,marketplace,maquiagem,2024-07-05,2024-09-10,6,85.98,814.02,True,inativo,SP,F,35-44
CLI-001729,loja_propria,perfumes,2023-10-18,2024-10-01,1,421.51,1091.55,False,ativo,PE,F,45-54
CLI-001730,ecommerce,maquiagem,2023-07-28,2024-05-31,3,57.61,319.61,True,em_risco,MG,F,35-44
CLI-001731,franquia,haircare,2024-02-24,2024-08-20,2,83.93,431.45,False,ativo,SP,F,25-34
CLI-001732,ecommerce,maquiagem,2024-05-27,2024-12-31,1,105.28,255.05,False,ativo,MG,F,18-24
CLI-001733,marketplace,haircare,2023-10-06,2024-10-12,3,88.09,518.45,True,inativo,SP,F,25-34
CLI-001734,ecommerce,skincare,2023-03-15,2023-10-25,1,234.69,591.55,False,ativo,DF,M,18-24
CLI-001735,marketplace,maquiagem,2023-04-23,2023-09-27,1,76.57,166.89,False,ativo,RS,F,35-44
CLI-001736,marketplace,skincare,2023-01-06,2023-04-19,2,195.85,733.94,False,ativo,RJ,F,18-24
CLI-001737,ecommerce,skincare,2023-10-29,2024-01-01,4,158.07,1075.16,True,em_risco,SP,F,35-44
CLI-001738,franquia,haircare,2023-05-17,2023-12-19,1,136.64,404.44,False,em_risco,SP,F,45-54
CLI-001739,loja_propria,perfumes,2023-08-12,2023-09-19,2,542.44,3043.63,False,inativo,RJ,M,35-44
CLI-001740,ecommerce,haircare,2023-07-14,2024-02-17,3,148.87,711.0,True,ativo,RJ,F,25-34
CLI-001741,ecommerce,perfumes,2024-01-02,2024-12-24,2,427.54,1903.05,False,ativo,MG,F,35-44
CLI-001742,franquia,perfumes,2023-03-12,2023-04-03,1,141.67,408.11,False,em_risco,PR,F,35-44
CLI-001743,marketplace,maquiagem,2024-01-08,2024-07-16,2,73.28,344.04,False,ativo,SP,F,55+
CLI-001744,marketplace,maquiagem,2023-12-21,2023-12-30,2,114.85,585.71,False,ativo,MG,F,18-24
CLI-001745,ecommerce,skincare,2024-07-22,2024-12-31,6,265.1,2523.41,True,em_risco,SP,F,35-44
CLI-001746,ecommerce,skincare,2023-06-18,2023-08-10,1,237.15,494.83,False,em_risco,RS,F,45-54
CLI-001747,ecommerce,maquiagem,2023-02-10,2023-10-19,3,145.09,861.12,True,ativo,SP,F,35-44
CLI-001748,ecommerce,haircare,2023-02-14,2023-08-29,6,151.45,2098.05,True,ativo,SP,F,25-34
CLI-001749,marketplace,maquiagem,2023-09-13,2024-08-11,2,132.21,669.97,False,ativo,SP,M,45-54
CLI-001750,ecommerce,skincare,2023-07-21,2023-09-22,1,132.17,226.31,False,ativo,RS,M,18-24
CLI-001751,loja_propria,perfumes,2023-07-07,2024-02-27,4,132.92,1033.88,True,ativo,RJ,M,25-34
CLI-001752,marketplace,skincare,2023-09-12,2024-10-03,12,129.18,2504.58,True,ativo,DF,F,25-34
CLI-001753,franquia,perfumes,2024-08-07,2024-12-31,2,471.56,1797.9,False,ativo,SP,M,18-24
CLI-001754,franquia,maquiagem,2023-04-19,2024-01-11,2,172.13,573.36,False,inativo,SP,F,35-44
CLI-001755,franquia,maquiagem,2023-06-16,2024-01-20,2,115.15,550.32,False,ativo,SP,F,18-24
CLI-001756,ecommerce,perfumes,2024-04-03,2024-06-09,1,468.8,841.4,False,ativo,SP,F,45-54
CLI-001757,ecommerce,perfumes,2023-01-21,2023-10-14,2,542.47,2128.77,False,ativo,GO,F,35-44
CLI-001758,ecommerce,skincare,2024-03-01,2024-10-10,2,392.68,1618.24,False,em_risco,SP,F,18-24
CLI-001759,ecommerce,maquiagem,2024-04-04,2024-09-23,1,200.01,307.23,False,ativo,SP,F,25-34
CLI-001760,marketplace,maquiagem,2024-09-14,2024-12-31,1,48.7,107.1,False,ativo,RS,M,18-24
CLI-001761,ecommerce,haircare,2023-07-13,2024-04-22,3,244.4,1605.99,True,inativo,SP,F,35-44
CLI-001762,ecommerce,perfumes,2024-04-20,2024-08-09,2,275.73,1442.73,False,ativo,SP,M,25-34
CLI-001763,marketplace,haircare,2023-07-26,2023-09-16,1,65.95,128.19,False,em_risco,RJ,M,45-54
CLI-001764,franquia,perfumes,2024-03-03,2024-09-06,2,184.74,1046.78,False,em_risco,SP,F,55+
CLI-001765,loja_propria,skincare,2024-07-23,2024-12-31,6,316.27,5057.29,True,inativo,GO,F,18-24
CLI-001766,ecommerce,haircare,2024-02-06,2024-06-25,2,99.27,544.62,False,inativo,RS,F,18-24
CLI-001767,marketplace,haircare,2023-03-01,2024-03-01,1,180.36,503.57,False,em_risco,SP,F,18-24
CLI-001768,marketplace,maquiagem,2024-07-24,2024-12-31,2,103.7,404.38,False,ativo,PE,M,18-24
CLI-001769,franquia,perfumes,2023-12-23,2024-12-01,2,405.74,2260.18,False,ativo,RJ,F,35-44
CLI-001770,ecommerce,skincare,2023-07-31,2023-08-13,1,186.84,453.93,False,ativo,SP,F,35-44
CLI-001771,franquia,maquiagem,2023-07-09,2023-11-05,2,113.6,417.57,False,inativo,PE,F,35-44
CLI-001772,marketplace,perfumes,2024-02-27,2024-12-31,6,193.25,2239.85,True,inativo,MG,F,25-34
CLI-001773,marketplace,perfumes,2024-10-05,2024-12-31,12,191.17,6472.38,True,ativo,RS,F,25-34
CLI-001774,marketplace,skincare,2023-03-25,2024-02-28,3,278.69,2133.96,True,ativo,SP,F,25-34
CLI-001775,franquia,haircare,2023-03-28,2023-10-30,1,261.77,735.2,False,inativo,RS,F,35-44
CLI-001776,ecommerce,skincare,2023-02-25,2023-05-07,1,324.64,946.28,False,ativo,SP,F,55+
CLI-001777,franquia,perfumes,2023-02-10,2023-06-13,3,492.25,3129.03,True,em_risco,SP,NI,35-44
CLI-001778,ecommerce,maquiagem,2023-09-21,2023-09-22,3,185.5,1373.25,True,ativo,RJ,F,35-44
CLI-001779,ecommerce,haircare,2024-09-17,2024-12-31,2,174.0,775.8,False,ativo,GO,F,18-24
CLI-001780,franquia,perfumes,2023-04-06,2023-07-12,4,491.5,5244.35,True,ativo,SP,F,35-44
CLI-001781,franquia,skincare,2024-09-03,2024-12-31,1,247.91,447.92,False,ativo,RS,F,25-34
CLI-001782,loja_propria,maquiagem,2024-07-09,2024-08-09,4,84.61,807.8,True,ativo,RJ,M,25-34
CLI-001783,marketplace,skincare,2023-02-11,2023-04-28,2,316.71,1145.82,False,ativo,GO,F,45-54
CLI-001784,franquia,skincare,2024-07-16,2024-12-14,4,339.06,3449.63,True,ativo,RJ,M,25-34
CLI-001785,ecommerce,maquiagem,2024-08-25,2024-10-24,6,62.12,729.22,True,ativo,RJ,F,35-44
CLI-001786,franquia,maquiagem,2023-03-17,2024-01-07,1,171.06,449.65,False,em_risco,SP,F,45-54
CLI-001787,ecommerce,maquiagem,2024-05-08,2024-07-02,1,147.01,224.64,False,em_risco,SP,F,35-44
CLI-001788,marketplace,skincare,2024-01-08,2024-01-28,3,188.17,1499.94,True,em_risco,RS,F,55+
CLI-001789,franquia,skincare,2024-02-29,2024-05-27,2,250.84,810.86,False,ativo,MG,M,35-44
CLI-001790,franquia,perfumes,2024-07-11,2024-11-19,1,264.9,629.16,False,inativo,SC,M,35-44
CLI-001791,ecommerce,haircare,2023-08-02,2023-09-09,3,249.4,1412.47,True,em_risco,SP,M,25-34
CLI-001792,ecommerce,maquiagem,2023-02-22,2024-02-05,1,153.03,427.64,False,inativo,SP,F,35-44
CLI-001793,ecommerce,skincare,2023-09-24,2024-03-14,3,98.03,598.08,True,ativo,DF,F,18-24
CLI-001794,ecommerce,maquiagem,2024-09-06,2024-10-31,6,202.09,3559.1,True,ativo,MG,F,45-54
CLI-001795,franquia,skincare,2024-01-01,2024-03-17,3,294.35,2172.28,True,inativo,SP,F,35-44
CLI-001796,marketplace,skincare,2023-11-04,2024-02-19,4,153.21,1238.08,True,ativo,SP,M,45-54
CLI-001797,ecommerce,skincare,2023-02-06,2023-07-26,3,230.69,2053.63,True,inativo,BA,NI,25-34
CLI-001798,marketplace,maquiagem,2023-09-29,2024-03-08,4,90.43,611.15,True,ativo,SP,F,25-34
CLI-001799,franquia,skincare,2023-09-13,2024-01-30,4,149.61,1446.73,True,ativo,SP,F,55+
CLI-001800,marketplace,skincare,2024-05-15,2024-12-31,1,241.26,561.78,False,ativo,RS,NI,35-44
CLI-001801,franquia,perfumes,2023-02-21,2023-05-13,2,288.18,1604.86,False,inativo,SP,M,25-34
CLI-001802,ecommerce,haircare,2024-08-30,2024-12-31,12,72.94,2489.11,True,ativo,SP,F,25-34
CLI-001803,ecommerce,haircare,2024-09-10,2024-12-31,2,231.0,970.61,False,ativo,MG,F,35-44
CLI-001804,loja_propria,skincare,2024-05-01,2024-09-13,12,193.04,4166.91,True,ativo,PR,F,35-44
CLI-001805,ecommerce,skincare,2024-07-08,2024-12-31,1,241.04,432.16,False,ativo,RJ,F,35-44
CLI-001806,marketplace,maquiagem,2023-07-13,2024-01-06,2,164.86,886.65,False,ativo,PR,F,35-44
CLI-001807,loja_propria,maquiagem,2023-09-09,2024-04-16,2,84.65,389.48,False,ativo,MG,F,18-24
CLI-001808,marketplace,skincare,2024-06-26,2024-08-04,1,124.62,347.18,False,ativo,MG,NI,35-44
CLI-001809,franquia,skincare,2024-02-21,2024-08-01,2,120.86,548.92,False,inativo,SP,M,35-44
CLI-001810,marketplace,skincare,2023-03-01,2023-08-04,2,319.43,1357.86,False,ativo,GO,F,35-44
CLI-001811,ecommerce,maquiagem,2023-03-29,2023-04-05,3,64.84,367.98,True,ativo,SP,M,35-44
CLI-001812,ecommerce,skincare,2024-08-11,2024-12-31,2,177.91,879.14,False,inativo,SP,F,55+
CLI-001813,loja_propria,skincare,2024-06-21,2024-10-04,12,270.23,6416.03,True,ativo,PE,F,18-24
CLI-001814,loja_propria,skincare,2023-05-02,2023-11-22,1,214.07,465.06,False,inativo,BA,F,35-44
CLI-001815,marketplace,perfumes,2024-09-19,2024-12-31,2,357.52,1431.82,False,em_risco,RS,M,55+
CLI-001816,marketplace,maquiagem,2023-04-01,2024-01-16,3,184.45,1247.6,True,ativo,SP,F,18-24
CLI-001817,ecommerce,skincare,2023-10-29,2024-10-06,3,284.57,2491.16,True,inativo,MG,F,35-44
CLI-001818,ecommerce,perfumes,2024-07-15,2024-12-31,3,543.18,4066.84,True,ativo,RJ,M,35-44
CLI-001819,marketplace,maquiagem,2023-02-23,2023-07-11,2,89.01,434.34,False,ativo,SP,F,35-44
CLI-001820,ecommerce,perfumes,2024-02-13,2024-06-19,1,547.52,1375.76,False,ativo,SP,F,25-34
CLI-001821,marketplace,maquiagem,2024-08-12,2024-12-31,2,60.78,190.14,False,ativo,RS,F,55+
CLI-001822,franquia,maquiagem,2023-11-12,2024-10-09,6,103.37,1649.24,True,ativo,SP,F,18-24
CLI-001823,franquia,maquiagem,2024-09-26,2024-12-31,3,155.76,946.32,True,inativo,BA,F,25-34
CLI-001824,franquia,perfumes,2024-09-16,2024-12-31,4,336.38,3587.21,True,ativo,SP,F,35-44
CLI-001825,franquia,haircare,2023-10-10,2024-08-06,1,167.76,267.88,False,ativo,SP,F,35-44
CLI-001826,marketplace,haircare,2024-02-10,2024-04-21,1,254.44,617.1,False,ativo,RJ,F,25-34
CLI-001827,marketplace,maquiagem,2023-10-23,2024-02-13,2,161.96,650.39,False,ativo,RS,NI,25-34
CLI-001828,franquia,skincare,2023-04-14,2023-10-27,1,223.05,340.88,False,inativo,RS,M,45-54
CLI-001829,marketplace,haircare,2023-06-16,2023-11-21,2,112.82,496.71,False,em_risco,SP,F,45-54
CLI-001830,ecommerce,perfumes,2023-04-12,2023-05-07,2,233.4,817.15,False,inativo,SP,F,45-54
CLI-001831,marketplace,skincare,2023-06-01,2024-02-15,3,248.47,1139.07,True,em_risco,SP,F,35-44
CLI-001832,ecommerce,skincare,2023-10-18,2024-02-01,3,350.4,1798.99,True,ativo,SP,F,25-34
CLI-001833,franquia,maquiagem,2024-05-25,2024-12-31,3,174.56,1074.16,True,em_risco,DF,M,25-34
CLI-001834,ecommerce,maquiagem,2023-01-07,2023-01-16,4,88.02,994.71,True,inativo,PE,F,35-44
CLI-001835,ecommerce,skincare,2024-07-23,2024-09-03,1,190.99,542.63,False,inativo,SP,F,18-24
CLI-001836,marketplace,perfumes,2023-08-07,2024-01-13,12,542.73,16645.9,True,ativo,SP,M,35-44
CLI-001837,ecommerce,skincare,2024-02-21,2024-05-25,3,184.32,1484.53,True,em_risco,RJ,M,35-44
CLI-001838,marketplace,perfumes,2024-05-04,2024-06-05,3,291.51,2426.5,True,ativo,RS,NI,35-44
CLI-001839,marketplace,perfumes,2024-04-05,2024-08-20,3,542.99,2699.61,True,inativo,DF,F,35-44
CLI-001840,loja_propria,perfumes,2023-02-18,2023-11-24,2,146.37,859.68,False,inativo,PE,M,55+
CLI-001841,marketplace,maquiagem,2024-08-03,2024-10-21,2,142.27,719.41,False,ativo,RJ,F,25-34
CLI-001842,marketplace,maquiagem,2024-09-26,2024-12-31,1,148.48,334.71,False,inativo,MG,F,25-34
CLI-001843,franquia,haircare,2024-05-07,2024-10-09,4,169.78,1523.81,True,ativo,RS,F,45-54
CLI-001844,franquia,skincare,2023-11-20,2024-03-06,1,146.31,435.75,False,ativo,MG,F,35-44
CLI-001845,marketplace,haircare,2023-01-01,2023-05-06,2,233.45,973.32,False,em_risco,PE,F,35-44
CLI-001846,marketplace,maquiagem,2023-02-18,2023-09-05,2,201.82,843.09,False,ativo,RS,F,25-34
CLI-001847,loja_propria,maquiagem,2023-07-07,2024-03-25,1,163.79,334.77,False,ativo,SP,F,35-44
CLI-001848,loja_propria,haircare,2023-02-19,2023-07-17,1,262.84,721.78,False,ativo,SP,NI,55+
CLI-001849,loja_propria,skincare,2023-06-17,2024-03-19,2,287.26,1679.15,False,em_risco,PR,F,45-54
CLI-001850,marketplace,maquiagem,2023-09-19,2024-02-16,3,122.66,993.76,True,ativo,MG,F,35-44
CLI-001851,loja_propria,skincare,2024-04-07,2024-07-09,2,250.18,1455.15,False,ativo,PE,F,25-34
CLI-001852,ecommerce,skincare,2024-01-14,2024-03-06,3,181.17,1156.69,True,em_risco,RJ,F,35-44
CLI-001853,marketplace,skincare,2023-12-25,2024-01-08,1,198.8,425.95,False,ativo,GO,F,25-34
CLI-001854,ecommerce,maquiagem,2024-06-13,2024-12-31,2,146.52,558.19,False,em_risco,MG,F,35-44
CLI-001855,ecommerce,maquiagem,2023-07-04,2023-08-23,2,92.64,332.89,False,ativo,SP,F,35-44
CLI-001856,ecommerce,maquiagem,2023-11-02,2024-06-23,2,93.59,300.03,False,ativo,RJ,F,18-24
CLI-001857,marketplace,skincare,2024-04-22,2024-07-08,2,294.33,1133.83,False,ativo,RS,M,45-54
CLI-001858,marketplace,perfumes,2024-02-09,2024-12-31,3,440.24,3280.43,True,ativo,MG,F,25-34
CLI-001859,ecommerce,skincare,2024-03-15,2024-09-17,1,148.68,429.82,False,ativo,RS,F,55+
CLI-001860,loja_propria,maquiagem,2024-10-10,2024-12-19,2,102.24,317.77,False,ativo,SP,M,45-54
CLI-001861,franquia,maquiagem,2024-09-15,2024-12-31,4,173.49,1518.0,True,ativo,SP,F,35-44
CLI-001862,franquia,skincare,2023-12-31,2024-03-31,4,121.68,1075.04,True,ativo,PR,F,18-24
CLI-001863,loja_propria,maquiagem,2023-12-29,2024-03-11,2,190.32,676.09,False,inativo,PE,M,18-24
CLI-001864,ecommerce,maquiagem,2023-10-27,2024-09-09,6,141.2,2131.39,True,em_risco,PR,F,45-54
CLI-001865,marketplace,skincare,2024-02-09,2024-05-14,4,96.55,1085.66,True,ativo,GO,F,18-24
CLI-001866,loja_propria,maquiagem,2023-09-16,2023-10-24,1,85.54,224.16,False,ativo,SP,F,45-54
CLI-001867,marketplace,haircare,2023-10-13,2023-12-04,2,211.43,656.73,False,ativo,MG,F,35-44
CLI-001868,franquia,skincare,2023-11-24,2024-03-11,2,359.73,1755.81,False,ativo,SP,F,25-34
CLI-001869,marketplace,maquiagem,2023-04-19,2023-06-03,6,77.43,1170.32,True,ativo,RJ,F,25-34
CLI-001870,marketplace,perfumes,2024-04-10,2024-08-26,2,214.97,835.2,False,inativo,SP,M,25-34
CLI-001871,marketplace,haircare,2023-07-09,2023-11-17,1,89.64,181.34,False,ativo,SC,F,35-44
CLI-001872,marketplace,perfumes,2023-06-28,2024-04-23,3,385.47,2752.95,True,inativo,GO,F,18-24
CLI-001873,ecommerce,haircare,2023-08-27,2023-10-16,6,258.67,3162.21,True,ativo,MG,NI,35-44
CLI-001874,ecommerce,haircare,2024-06-02,2024-10-13,3,92.19,507.12,True,inativo,SP,F,18-24
CLI-001875,franquia,maquiagem,2024-01-30,2024-11-28,2,86.23,322.38,False,em_risco,MG,M,35-44
CLI-001876,loja_propria,perfumes,2024-09-08,2024-11-12,3,193.32,1149.78,True,ativo,SP,NI,35-44
CLI-001877,ecommerce,perfumes,2024-05-07,2024-12-31,2,294.46,1762.59,False,ativo,DF,F,35-44
CLI-001878,ecommerce,perfumes,2023-05-08,2024-01-01,3,304.07,2393.52,True,ativo,SP,F,45-54
CLI-001879,loja_propria,maquiagem,2024-09-02,2024-09-05,3,195.15,1360.86,True,ativo,PR,F,55+
CLI-001880,ecommerce,haircare,2023-02-03,2023-10-20,1,223.8,362.42,False,ativo,RJ,F,25-34
CLI-001881,loja_propria,maquiagem,2024-03-02,2024-07-13,2,74.24,378.13,False,ativo,BA,F,45-54
CLI-001882,marketplace,perfumes,2024-05-09,2024-12-31,3,131.02,684.06,True,ativo,RS,F,45-54
CLI-001883,ecommerce,skincare,2023-10-19,2024-03-29,1,213.63,552.65,False,ativo,RJ,F,25-34
CLI-001884,ecommerce,perfumes,2024-07-07,2024-08-30,3,208.74,1294.15,True,inativo,MG,M,18-24
